Index,Company,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
941,,BXG,,,,,,,
942,,BXMT,,,,,,,
943,,BXMX,,,,,,,
944,,BXP,,,,,,,
945,,BXPpB,,,,,,,
946,,BXRX,,,,,,,
947,,BXS,,,,,,,
948,,BXSpA,,,,,,,
949,,BY,,,,,,,
950,,BYD,,,,,,,
951,,BYFC,,,,,,,
952,,BYM,,,,,,,
953,,BYND,,,,,,,
954,,BYSI,,,,,,,
955,,BZH,,,,,,,
956,,BZM,,,,,,,
957,,BZUN,,,,,,,
958,,C,,,,,,,
959,,CAAP,,,,,,,
960,,CAAS,,,,,,,
961,,CABA,,,,,,,
962,,CABO,,,,,,,
963,,CAC,,,,,,,
964,,CACC,,,,,,,
965,,CACI,,,,,,,
966,,CADE,,,,,,,
967,,CAE,,,,,,,
968,,CAF,,,,,,,
969,,CAG,,,,,,,
970,,CAH,,,,,,,
971,,CAI,,,,,,,
972,,CAIpA,,,,,,,
973,,CAIpB,,,,,,,
974,,CAJ,,,,,,,
975,,CAKE,,,,,,,
976,,CAL,,,,,,,
977,,CALA,,,,,,,
978,,CALB,,,,,,,
979,,CALM,,,,,,,
980,,CALT,,,,,,,
981,,CALX,,,,,,,
982,,CAMP,,,,,,,
983,,CAMT,,,,,,,
984,,CAN,,,,,,,
985,,CANF,,,,,,,
986,,CANG,,,,,,,
987,,CAPE,,,,,,,
988,,CAPL,,,,,,,
989,,CAPR,,,,,,,
990,,CAR,,,,,,,
991,,CARA,,,,,,,
992,,CARE,,,,,,,
993,,CARG,,,,,,,
994,,CARR,,,,,,,
995,,CARS,,,,,,,
996,,CARV,,,,,,,
997,,CASA,,,,,,,
998,,CASH,,,,,,,
999,,CASI,,,,,,,
1000,,CASS,,,,,,,
1001,,CASY,,,,,,,
1002,,CAT,,,,,,,
1003,,CATB,,,,,,,
1004,,CATC,,,,,,,
1005,,CATM,,,,,,,
1006,,CATO,,,,,,,
1007,,CATS,,,,,,,
1008,,CATY,,,,,,,
1009,,CB,,,,,,,
1010,,CBAN,,,,,,,
1011,,CBAT,,,,,,,
1012,,CBAY,,,,,,,
1013,,CBB,,,,,,,
1014,,CBBpB,,,,,,,
1015,,CBD,,,,,,,
1016,,CBFV,,,,,,,
1017,,CBH,,,,,,,
1018,,CBIO,,,,,,,
1019,,CBL,,,,,,,
1020,,CBLI,,,,,,,
1021,,CBLpD,,,,,,,
1022,,CBLpE,,,,,,,
1023,,CBMB,,,,,,,
1024,,CBMG,,,,,,,
1025,,CBNK,,,,,,,
1026,,CBOE,,,,,,,
1027,,CBOpA,,,,,,,
1028,,CBPO,,,,,,,
1029,,CBRE,,,,,,,
1030,,CBRL,,,,,,,
1031,,CBSH,,,,,,,
1032,,CBSHP,,,,,,,
1033,,CBT,,,,,,,
1034,,CBTX,,,,,,,
1035,,CBU,,,,,,,
1036,,CBUS,,,,,,,
1037,,CBZ,,,,,,,
1038,,CC,,,,,,,
1039,,CCAC,,,,,,,
1040,,CCAC.U,,,,,,,
1041,,CCAP,,,,,,,
1042,,CCB,,,,,,,
1043,,CCBG,,,,,,,
1044,,CCC,,,,,,,
1045,,CCCL,,,,,,,
1046,,CCD,,,,,,,
1047,,CCEP,,,,,,,
1048,,CCF,,,,,,,
1049,,CCH,,,,,,,
1050,,CCH.U,,,,,,,
1051,,CCI,,,,,,,
1052,,CCIpA,,,,,,,
1053,,CCJ,,,,,,,
1054,,CCK,,,,,,,
1055,,CCL,,,,,,,
1056,,CCLP,,,,,,,
1057,,CCM,,,,,,,
1058,,CCMP,,,,,,,
1059,,CCNC,,,,,,,
1060,,CCNE,,,,,,,
1061,,CCO,,,,,,,
1062,,CCOI,,,,,,,
1063,,CCR,,,,,,,
1064,,CCRC,,,,,,,
1065,,CCRN,,,,,,,
1066,,CCS,,,,,,,
1067,,CCU,,,,,,,
1068,,CCX,,,,,,,
1069,,CCX.U,,,,,,,
1070,,CCXI,,,,,,,
1071,,CCXX,,,,,,,
1072,,CCXX.U,,,,,,,
1073,,CCZ,,,,,,,
1074,,CDAY,,,,,,,
1075,,CDE,,,,,,,
1076,,CDEV,,,,,,,
1077,,CDK,,,,,,,
1078,,CDLX,,,,,,,
1079,,CDMO,,,,,,,
1080,,CDMOP,,,,,,,
1081,,CDNA,,,,,,,
1082,,CDNS,,,,,,,
1083,,CDOR,,,,,,,
1084,,CDR,,,,,,,
1085,,CDRpB,,,,,,,
1086,,CDRpC,,,,,,,
1087,,CDTX,,,,,,,
1088,,CDW,,,,,,,
1089,,CDXC,,,,,,,
1090,,CDXS,,,,,,,
1091,,CDZI,,,,,,,
1092,,CE,,,,,,,
1093,,CEA,,,,,,,
1094,,CECE,,,,,,,
1095,,CEE,,,,,,,
1096,,CEF,,,,,,,
1097,,CEI,,,,,,,
1098,,CEIX,,,,,,,
1099,,CEL,,,,,,,
1100,,CELC,,,,,,,
1101,,CELH,,,,,,,
1102,,CELP,,,,,,,
1103,,CEM,,,,,,,
1104,,CEMI,,,,,,,
1105,,CEN,,,,,,,
1106,,CENT,,,,,,,
1107,,CENTA,,,,,,,
1108,,CENX,,,,,,,
1109,,CEO,,,,,,,
1110,,CEPU,,,,,,,
1111,,CEQP,,,,,,,
1112,,CEQPp,,,,,,,
1113,,CERC,,,,,,,
1114,,CERN,,,,,,,
1115,,CERS,,,,,,,
1116,,CET,,,,,,,
1117,,CETV,,,,,,,
1118,,CETX,,,,,,,
1119,,CETXP,,,,,,,
1120,,CEV,,,,,,,
1121,,CEVA,,,,,,,
1122,,CF,,,,,,,
1123,,CFB,,,,,,,
1124,,CFBI,,,,,,,
1125,,CFBK,,,,,,,
1126,,CFFA,,,,,,,
1127,,CFFAU,,,,,,,
1128,,CFFI,,,,,,,
1129,,CFFN,,,,,,,
1130,,CFG,,,,,,,
1131,,CFGpD,,,,,,,
1132,,CFGpE,,,,,,,
1133,,CFMS,,,,,,,
1134,,CFR,,,,,,,
1135,,CFRX,,,,,,,
1136,,CFX,,,,,,,
1137,,CFXA,,,,,,,
1138,,CG,,,,,,,
1139,,CGA,,,,,,,
1140,,CGBD,,,,,,,
1141,,CGC,,,,,,,
1142,,CGEN,,,,,,,
1143,,CGIX,,,,,,,
1144,,CGNX,,,,,,,
1145,,CGO,,,,,,,
1146,,CGROU,,,,,,,
1147,,CHA,,,,,,,
1148,,CHAP,,,,,,,
1149,,CHAQ.U,,,,,,,
1150,,CHCI,,,,,,,
1151,,CHCO,,,,,,,
1152,,CHCT,,,,,,,
1153,,CHD,,,,,,,
1154,,CHDN,,,,,,,
1155,,CHE,,,,,,,
1156,,CHEF,,,,,,,
1157,,CHEK,,,,,,,
1158,,CHFS,,,,,,,
1159,,CHGG,,,,,,,
1160,,CHH,,,,,,,
1161,,CHI,,,,,,,
1162,,CHK,,,,,,,
1163,,CHKP,,,,,,,
1164,,CHKpD,,,,,,,
1165,,CHL,,,,,,,
1166,,CHMA,,,,,,,
1167,,CHMG,,,,,,,
1168,,CHMI,,,,,,,
1169,,CHMIpA,,,,,,,
1170,,CHMIpB,,,,,,,
1171,,CHN,,,,,,,
1172,,CHNG,,,,,,,
1173,,CHNGU,,,,,,,
1174,,CHNR,,,,,,,
1175,,CHPM,,,,,,,
1176,,CHPMU,,,,,,,
1177,,CHRA,,,,,,,
1178,,CHRS,,,,,,,
1179,,CHRW,,,,,,,
1180,,CHS,,,,,,,
1181,,CHSCL,,,,,,,
1182,,CHSCM,,,,,,,
1183,,CHSCN,,,,,,,
1184,,CHSCO,,,,,,,
1185,,CHSCP,,,,,,,
1186,,CHT,,,,,,,
1187,,CHTR,,,,,,,
1188,,CHU,,,,,,,
1189,,CHUY,,,,,,,
1190,,CHW,,,,,,,
1191,,CHWY,,,,,,,
1192,,CHX,,,,,,,
1193,,CHY,,,,,,,
1194,,CI,,,,,,,
1195,,CIA,,,,,,,
1196,,CIB,,,,,,,
1197,,CIDM,,,,,,,
1198,,CIEN,,,,,,,
1199,,CIF,,,,,,,
1200,,CIG,,,,,,,
1201,,CIG.C,,,,,,,
1202,,CIGI,,,,,,,
1203,,CIH,,,,,,,
1204,,CII,,,,,,,
1205,,CIIC,,,,,,,
1206,,CIICU,,,,,,,
1207,,CIK,,,,,,,
1208,,CIM,,,,,,,
1209,,CIMpA,,,,,,,
1210,,CIMpB,,,,,,,
1211,,CIMpC,,,,,,,
1212,,CIMpD,,,,,,,
1213,,CINF,,,,,,,
1214,,CINR,,,,,,,
1215,,CIO,,,,,,,
1216,,CIOpA,,,,,,,
1217,,CIR,,,,,,,
1218,,CIT,,,,,,,
1219,,CITpB,,,,,,,
1220,,CIVB,,,,,,,
1221,,CIX,,,,,,,
1222,,CIZN,,,,,,,
1223,,CJJD,,,,,,,
1224,,CKH,,,,,,,
1225,,CKPT,,,,,,,
1226,,CKX,,,,,,,
1227,,CL,,,,,,,
1228,,CLAR,,,,,,,
1229,,CLB,,,,,,,
1230,,CLBK,,,,,,,
1231,,CLBS,,,,,,,
1232,,CLCT,,,,,,,
1233,,CLDB,,,,,,,
1234,,CLDR,,,,,,,
1235,,CLDT,,,,,,,
1236,,CLDX,,,,,,,
1237,,CLEU,,,,,,,
1238,,CLF,,,,,,,
1239,,CLFD,,,,,,,
1240,,CLGN,,,,,,,
1241,,CLGX,,,,,,,
1242,,CLH,,,,,,,
1243,,CLI,,,,,,,
1244,,CLIR,,,,,,,
1245,,CLLS,,,,,,,
1246,,CLM,,,,,,,
1247,,CLMT,,,,,,,
1248,,CLNC,,,,,,,
1249,,CLNE,,,,,,,
1250,,CLNY,,,,,,,
1251,,CLNYpG,,,,,,,
1252,,CLNYpH,,,,,,,
1253,,CLNYpI,,,,,,,
1254,,CLNYpJ,,,,,,,
1255,,CLPR,,,,,,,
1256,,CLPS,,,,,,,
1257,,CLPT,,,,,,,
1258,,CLR,,,,,,,
1259,,CLRB,,,,,,,
1260,,CLRO,,,,,,,
1261,,CLS,,,,,,,
1262,,CLSD,,,,,,,
1263,,CLSK,,,,,,,
1264,,CLSN,,,,,,,
1265,,CLUB,,,,,,,
1266,,CLVS,,,,,,,
1267,,CLW,,,,,,,
1268,,CLWT,,,,,,,
1269,,CLX,,,,,,,
1270,,CLXT,,,,,,,
1271,,CM,,,,,,,
1272,,CMA,,,,,,,
1273,,CMBM,,,,,,,
1274,,CMC,,,,,,,
1275,,CMCL,,,,,,,
1276,,CMCM,,,,,,,
1277,,CMCO,,,,,,,
1278,,CMCSA,,,,,,,
1279,,CMCT,,,,,,,
1280,,CMCTP,,,,,,,
1281,,CMD,,,,,,,
1282,,CME,,,,,,,
1283,,CMG,,,,,,,
1284,,CMI,,,,,,,
1285,,CMLS,,,,,,,
1286,,CMO,,,,,,,
1287,,CMOpE,,,,,,,
1288,,CMP,,,,,,,
1289,,CMPR,,,,,,,
1290,,CMRE,,,,,,,
1291,,CMREpB,,,,,,,
1292,,CMREpC,,,,,,,
1293,,CMREpD,,,,,,,
1294,,CMREpE,,,,,,,
1295,,CMRX,,,,,,,
1296,,CMS,,,,,,,
1297,,CMSA,,,,,,,
1298,,CMSC,,,,,,,
1299,,CMSD,,,,,,,
1300,,CMSpB,,,,,,,
1301,,CMT,,,,,,,
1302,,CMTL,,,,,,,
1303,,CMU,,,,,,,
1304,,CNA,,,,,,,
1305,,CNBKA,,,,,,,
1306,,CNC,,,,,,,
1307,,CNCE,,,,,,,
1308,,CNDT,,,,,,,
1309,,CNET,,,,,,,
1310,,CNF,,,,,,,
1311,,CNFR,,,,,,,
1312,,CNFRL,,,,,,,
1313,,CNHI,,,,,,,
1314,,CNI,,,,,,,
1315,,CNK,,,,,,,
1316,,CNMD,,,,,,,
1317,,CNNB,,,,,,,
1318,,CNNE,,,,,,,
1319,,CNO,,,,,,,
1320,,CNOB,,,,,,,
1321,,CNP,,,,,,,
1322,,CNPpB,,,,,,,
1323,,CNQ,,,,,,,
1324,,CNR,,,,,,,
1325,,CNS,,,,,,,
1326,,CNSL,,,,,,,
1327,,CNSP,,,,,,,
1328,,CNST,,,,,,,
1329,,CNTG,,,,,,,
1330,,CNTY,,,,,,,
1331,,CNX,,,,,,,
1332,,CNXM,,,,,,,
1333,,CNXN,,,,,,,
1334,,CO,,,,,,,
1335,,COCP,,,,,,,
1336,,CODA,,,,,,,
1337,,CODI,,,,,,,
1338,,CODIpA,,,,,,,
1339,,CODIpB,,,,,,,
1340,,CODIpC,,,,,,,
1341,,CODX,,,,,,,
1342,,COE,,,,,,,
1343,,COF,,,,,,,
1344,,COFpF,,,,,,,
1345,,COFpG,,,,,,,
1346,,COFpH,,,,,,,
1347,,COFpI,,,,,,,
1348,,COFpJ,,,,,,,
1349,,COFS,,,,,,,
1350,,COG,,,,,,,
1351,,COHN,,,,,,,
1352,,COHR,,,,,,,
1353,,COHU,,,,,,,
1354,,COKE,,,,,,,
1355,,COLB,,,,,,,
1356,,COLD,,,,,,,
1357,,COLL,,,,,,,
1358,,COLM,,,,,,,
1359,,COMM,,,,,,,
1360,,CONE,,,,,,,
1361,,CONN,,,,,,,
1362,,COO,,,,,,,
1363,,COOP,,,,,,,
1364,,COP,,,,,,,
1365,,COR,,,,,,,
1366,,CORE,,,,,,,
1367,,CORR,,,,,,,
1368,,CORRpA,,,,,,,
1369,,CORT,,,,,,,
1370,,COST,,,,,,,
1371,,COTY,,,,,,,
1372,,COUP,,,,,,,
1373,,COW,,,,,,,
1374,,COWN,,,,,,,
1375,,COWNZ,,,,,,,
1376,,CP,,,,,,,
1377,,CPA,,,,,,,
1378,,CPAA,,,,,,,
1379,,CPAAU,,,,,,,
1380,,CPAC,,,,,,,
1381,,CPAH,,,,,,,
1382,,CPB,,,,,,,
1383,,CPE,,,,,,,
1384,,CPF,,,,,,,
1385,,CPG,,,,,,,
1386,,CPHC,,,,,,,
1387,,CPHI,,,,,,,
1388,,CPIX,,,,,,,
1389,,CpJ,,,,,,,
1390,,CPK,,,,,,,
1391,,CpK,,,,,,,
1392,,CPLG,,,,,,,
1393,,CPLP,,,,,,,
1394,,CpN,,,,,,,
1395,,CPRI,,,,,,,
1396,,CPRT,,,,,,,
1397,,CPRX,,,,,,,
1398,,CpS,,,,,,,
1399,,CPS,,,,,,,
1400,,CPSH,,,,,,,
1401,,CPSI,,,,,,,
1402,,CPSS,,,,,,,
1403,,CPST,,,,,,,
1404,,CPT,,,,,,,
1405,,CPTA,,,,,,,
1406,,CPZ,,,,,,,
1407,,CQP,,,,,,,
1408,,CR,,,,,,,
1409,,CRAI,,,,,,,
1410,,CRBP,,,,,,,
1411,,CRC,,,,,,,
1412,,CRD.A,,,,,,,
1413,,CRD.B,,,,,,,
1414,,CRDF,,,,,,,
1415,,CREE,,,,,,,
1416,,CREG,,,,,,,
1417,,CRESY,,,,,,,
1418,,CREX,,,,,,,
1419,,CRF,,,,,,,
1420,,CRH,,,,,,,
1421,,CRHM,,,,,,,
1422,,CRI,,,,,,,
1423,,CRIS,,,,,,,
1424,,CRK,,,,,,,
1425,,CRL,,,,,,,
1426,,CRM,,,,,,,
1427,,CRMD,,,,,,,
1428,,CRMT,,,,,,,
1429,,CRNC,,,,,,,
1430,,CRNT,,,,,,,
1431,,CRNX,,,,,,,
1432,,CRON,,,,,,,
1433,,CROX,,,,,,,
1434,,CRS,,,,,,,
1435,,CRSA,,,,,,,
1436,,CRSAU,,,,,,,
1437,,CRSP,,,,,,,
1438,,CRT,,,,,,,
1439,,CRTO,,,,,,,
1440,,CRTX,,,,,,,
1441,,CRUS,,,,,,,
1442,,CRVL,,,,,,,
1443,,CRVS,,,,,,,
1444,,CRWD,,,,,,,
1445,,CRWS,,,,,,,
1446,,CRY,,,,,,,
1447,,CS,,,,,,,
1448,,CSBR,,,,,,,
1449,,CSCO,,,,,,,
1450,,CSGP,,,,,,,
1451,,CSGS,,,,,,,
1452,,CSII,,,,,,,
1453,,CSIQ,,,,,,,
1454,,CSL,,,,,,,
1455,,CSLT,,,,,,,
1456,,CSOD,,,,,,,
1457,,CSPI,,,,,,,
1458,,CSPR,,,,,,,
1459,,CSQ,,,,,,,
1460,,CSSE,,,,,,,
1461,,CSSEP,,,,,,,
1462,,CSTE,,,,,,,
1463,,CSTL,,,,,,,
1464,,CSTM,,,,,,,
1465,,CSTR,,,,,,,
1466,,CSU,,,,,,,
1467,,CSV,,,,,,,
1468,,CSWC,,,,,,,
1469,,CSWCL,,,,,,,
1470,,CSWI,,,,,,,
1471,,CSX,,,,,,,
1472,,CTAA,,,,,,,
1473,,CTApA,,,,,,,
1474,,CTApB,,,,,,,
1475,,CTAS,,,,,,,
1476,,CTB,,,,,,,
1477,,CTBB,,,,,,,
1478,,CTBI,,,,,,,
1479,,CTDD,,,,,,,
1480,,CTEK,,,,,,,
1481,,CTG,,,,,,,
1482,,CTHR,,,,,,,
1483,,CTIB,,,,,,,
1484,,CTIC,,,,,,,
1485,,CTK,,,,,,,
1486,,CTL,,,,,,,
1487,,CTLT,,,,,,,
1488,,CTMX,,,,,,,
1489,,CTO,,,,,,,
1490,,CTR,,,,,,,
1491,,CTRA,,,,,,,
1492,,CTRE,,,,,,,
1493,,CTRM,,,,,,,
1494,,CTRN,,,,,,,
1495,,CTS,,,,,,,
1496,,CTSH,,,,,,,
1497,,CTSO,,,,,,,
1498,,CTT,,,,,,,
1499,,CTV,,,,,,,
1500,,CTVA,,,,,,,
1501,,CTXR,,,,,,,
1502,,CTXS,,,,,,,
1503,,CTY,,,,,,,
1504,,CTZ,,,,,,,
1505,,CUB,,,,,,,
1506,,CUBA,,,,,,,
1507,,CUBB,,,,,,,
1508,,CUBE,,,,,,,
1509,,CUBI,,,,,,,
1510,,CUBIpC,,,,,,,
1511,,CUBIpD,,,,,,,
1512,,CUBIpE,,,,,,,
1513,,CUBIpF,,,,,,,
1514,,CUE,,,,,,,
1515,,CUK,,,,,,,
1516,,CULP,,,,,,,
1517,,CURO,,,,,,,
1518,,CUTR,,,,,,,
1519,,CUZ,,,,,,,
1520,,CVA,,,,,,,
1521,,CVBF,,,,,,,
1522,,CVCO,,,,,,,
1523,,CVCY,,,,,,,
1524,,CVE,,,,,,,
1525,,CVEO,,,,,,,
1526,,CVET,,,,,,,
1527,,CVGI,,,,,,,
1528,,CVGW,,,,,,,
1529,,CVI,,,,,,,
1530,,CVIA,,,,,,,
1531,,CVLT,,,,,,,
1532,,CVLY,,,,,,,
1533,,CVM,,,,,,,
1534,,CVNA,,,,,,,
1535,,CVR,,,,,,,
1536,,CVS,,,,,,,
1537,,CVTI,,,,,,,
1538,,CVU,,,,,,,
1539,,CVV,,,,,,,
1540,,CVX,,,,,,,
1541,,CW,,,,,,,
1542,,CWBC,,,,,,,
1543,,CWBR,,,,,,,
1544,,CWCO,,,,,,,
1545,,CWEN,,,,,,,
1546,,CWEN.A,,,,,,,
1547,,CWH,,,,,,,
1548,,CWK,,,,,,,
1549,,CWST,,,,,,,
1550,,CWT,,,,,,,
1551,,CX,,,,,,,
1552,,CXDC,,,,,,,
1553,,CXE,,,,,,,
1554,,CXH,,,,,,,
1555,,CXO,,,,,,,
1556,,CXP,,,,,,,
1557,,CXW,,,,,,,
1558,,CYAD,,,,,,,
1559,,CYAN,,,,,,,
1560,,CYBE,,,,,,,
1561,,CYBR,,,,,,,
1562,,CYCC,,,,,,,
1563,,CYCCP,,,,,,,
1564,,CYCN,,,,,,,
1565,,CYD,,,,,,,
1566,,CYH,,,,,,,
1567,,CYRN,,,,,,,
1568,,CYRX,,,,,,,
1569,,CYTK,,,,,,,
1570,,CZNC,,,,,,,
1571,,CZR,,,,,,,
1572,,CZWI,,,,,,,
1573,,CZZ,,,,,,,
1574,,D,,,,,,,
1575,,DAC,,,,,,,
1576,,DADA,,,,,,,
1577,,DAIO,,,,,,,
1578,,DAKT,,,,,,,
1579,,DAL,,,,,,,
1580,,DAN,,,,,,,
1581,,DAO,,,,,,,
1582,,DAR,,,,,,,
1583,,DARE,,,,,,,
1584,,DAUD,,,,,,,
1585,,DAVA,,,,,,,
1586,,DB,,,,,,,
1587,,DBCP,,,,,,,
1588,,DBD,,,,,,,
1589,,DBI,,,,,,,
1590,,DBL,,,,,,,
1591,,DBVT,,,,,,,
1592,,DBX,,,,,,,
1593,,DCF,,,,,,,
1594,,DCHF,,,,,,,
1595,,DCI,,,,,,,
1596,,DCO,,,,,,,
1597,,DCOM,,,,,,,
1598,,DCOMP,,,,,,,
1599,,DCP,,,,,,,
1600,,DCPH,,,,,,,
1601,,DCPpB,,,,,,,
1602,,DCPpC,,,,,,,
1603,,DCTH,,,,,,,
1604,,DCUE,,,,,,,
1605,,DD,,,,,,,
1606,,DDD,,,,,,,
1607,,DDF,,,,,,,
1608,,DDOG,,,,,,,
1609,,DDS,,,,,,,
1610,,DDT,,,,,,,
1611,,DE,,,,,,,
1612,,DEA,,,,,,,
1613,,DECK,,,,,,,
1614,,DEI,,,,,,,
1615,,DELL,,,,,,,
1616,,DENN,,,,,,,
1617,,DEO,,,,,,,
1618,,DESP,,,,,,,
1619,,DEUR,,,,,,,
1620,,DEX,,,,,,,
1621,,DFFN,,,,,,,
1622,,DFIN,,,,,,,
1623,,DFNS,,,,,,,
1624,,DFNS.U,,,,,,,
1625,,DFP,,,,,,,
1626,,DFPH,,,,,,,
1627,,DFPHU,,,,,,,
1628,,DFS,,,,,,,
1629,,DG,,,,,,,
1630,,DGAZ,,,,,,,
1631,,DGBP,,,,,,,
1632,,DGICA,,,,,,,
1633,,DGICB,,,,,,,
1634,,DGII,,,,,,,
1635,,DGLD,,,,,,,
1636,,DGLY,,,,,,,
1637,,DGP,,,,,,,
1638,,DGX,,,,,,,
1639,,DGZ,,,,,,,
1640,,DHC,,,,,,,
1641,,DHCNI,,,,,,,
1642,,DHCNL,,,,,,,
1643,,DHF,,,,,,,
1644,,DHI,,,,,,,
1645,,DHIL,,,,,,,
1646,,DHR,,,,,,,
1647,,DHRpA,,,,,,,
1648,,DHRpB,,,,,,,
1649,,DHT,,,,,,,
1650,,DHX,,,,,,,
1651,,DHY,,,,,,,
1652,,DIAX,,,,,,,
1653,,DIN,,,,,,,
1654,,DIOD,,,,,,,
1655,,DIS,,,,,,,
1656,,DISCA,,,,,,,
1657,,DISCB,,,,,,,
1658,,DISCK,,,,,,,
1659,,DISH,,,,,,,
1660,,DIT,,,,,,,
1661,,DIVC,,,,,,,
1662,,DJCI,,,,,,,
1663,,DJCO,,,,,,,
1664,,DJP,,,,,,,
1665,,DJPY,,,,,,,
1666,,DK,,,,,,,
1667,,DKL,,,,,,,
1668,,DKNG,,,,,,,
1669,,DKS,,,,,,,
1670,,DL,,,,,,,
1671,,DLA,,,,,,,
1672,,DLB,,,,,,,
1673,,DLHC,,,,,,,
1674,,DLNG,,,,,,,
1675,,DLNGpA,,,,,,,
1676,,DLNGpB,,,,,,,
1677,,DLPH,,,,,,,
1678,,DLPN,,,,,,,
1679,,DLR,,,,,,,
1680,,DLRpC,,,,,,,
1681,,DLRpG,,,,,,,
1682,,DLRpI,,,,,,,
1683,,DLRpJ,,,,,,,
1684,,DLRpK,,,,,,,
1685,,DLRpL,,,,,,,
1686,,DLTH,,,,,,,
1687,,DLTR,,,,,,,
1688,,DLX,,,,,,,
1689,,DLY,,,,,,,
1690,,DMAC,,,,,,,
1691,,DMB,,,,,,,
1692,,DMF,,,,,,,
1693,,DMLP,,,,,,,
1694,,DMO,,,,,,,
1695,,DMPI,,,,,,,
1696,,DMRC,,,,,,,
1697,,DMTK,,,,,,,
1698,,DMYT,,,,,,,
1699,,DMYT.U,,,,,,,
1700,,DNI,,,,,,,
1701,,DNJR,,,,,,,
1702,,DNK,,,,,,,
1703,,DNKN,,,,,,,
1704,,DNLI,,,,,,,
1705,,DNN,,,,,,,
1706,,DNOW,,,,,,,
1707,,DNP,,,,,,,
1708,,DNR,,,,,,,
1709,,DOC,,,,,,,
1710,,DOCU,,,,,,,
1711,,DOGZ,,,,,,,
1712,,DOMO,,,,,,,
1713,,DOOO,,,,,,,
1714,,DOOR,,,,,,,
1715,,DORM,,,,,,,
1716,,DOV,,,,,,,
1717,,DOW,,,,,,,
1718,,DOX,,,,,,,
1719,,DOYU,,,,,,,
1720,,DPG,,,,,,,
1721,,DPHC,,,,,,,
1722,,DPHCU,,,,,,,
1723,,DPHCW,,,,,,,
1724,,DPW,,,,,,,
1725,,DPZ,,,,,,,
1726,,DQ,,,,,,,
1727,,DRAD,,,,,,,
1728,,DRADP,,,,,,,
1729,,DRD,,,,,,,
1730,,DRE,,,,,,,
1731,,DRH,,,,,,,
1732,,DRI,,,,,,,
1733,,DRIO,,,,,,,
1734,,DRNA,,,,,,,
1735,,DRQ,,,,,,,
1736,,DRRX,,,,,,,
1737,,DRTT,,,,,,,
1738,,DRUA,,,,,,,
1739,,DS,,,,,,,
1740,,DSE,,,,,,,
1741,,DSGX,,,,,,,
1742,,DSKE,,,,,,,
1743,,DSL,,,,,,,
1744,,DSLV,,,,,,,
1745,,DSM,,,,,,,
1746,,DSpB,,,,,,,
1747,,DSpC,,,,,,,
1748,,DSpD,,,,,,,
1749,,DSPG,,,,,,,
1750,,DSS,,,,,,,
1751,,DSSI,,,,,,,
1752,,DSU,,,,,,,
1753,,DSWL,,,,,,,
1754,,DSX,,,,,,,
1755,,DSXpB,,,,,,,
1756,,DT,,,,,,,
1757,,DTE,,,,,,,
1758,,DTEA,,,,,,,
1759,,DTF,,,,,,,
1760,,DTIL,,,,,,,
1761,,DTJ,,,,,,,
1762,,DTLAp,,,,,,,
1763,,DTP,,,,,,,
1764,,DTQ,,,,,,,
1765,,DTSS,,,,,,,
1766,,DTW,,,,,,,
1767,,DTY,,,,,,,
1768,,DUC,,,,,,,
1769,,DUK,,,,,,,
1770,,DUKB,,,,,,,
1771,,DUKH,,,,,,,
1772,,DUKpA,,,,,,,
1773,,DUO,,,,,,,
1774,,DUOT,,,,,,,
1775,,DVA,,,,,,,
1776,,DVAX,,,,,,,
1777,,DVD,,,,,,,
1778,,DVN,,,,,,,
1779,,DWSN,,,,,,,
1780,,DX,,,,,,,
1781,,DXC,,,,,,,
1782,,DXCM,,,,,,,
1783,,DXF,,,,,,,
1784,,DXLG,,,,,,,
1785,,DXpB,,,,,,,
1786,,DXpC,,,,,,,
1787,,DXPE,,,,,,,
1788,,DXR,,,,,,,
1789,,DXYN,,,,,,,
1790,,DY,,,,,,,
1791,,DYAI,,,,,,,
1792,,DYNT,,,,,,,
1793,,DZSI,,,,,,,
1794,,DZZ,,,,,,,
1795,,E,,,,,,,
1796,,EA,,,,,,,
1797,,EAB,,,,,,,
1798,,EAD,,,,,,,
1799,,EAE,,,,,,,
1800,,EAF,,,,,,,
1801,,EAI,,,,,,,
1802,,EARN,,,,,,,
1803,,EARS,,,,,,,
1804,,EAST,,,,,,,
1805,,EAT,,,,,,,
1806,,EB,,,,,,,
1807,,EBAY,,,,,,,
1808,,EBAYL,,,,,,,
1809,,EBF,,,,,,,
1810,,EBIX,,,,,,,
1811,,EBMT,,,,,,,
1812,,EBR,,,,,,,
1813,,EBR.B,,,,,,,
1814,,EBS,,,,,,,
1815,,EBSB,,,,,,,
1816,,EBTC,,,,,,,
1817,,EC,,,,,,,
1818,,ECC,,,,,,,
1819,,ECCB,,,,,,,
1820,,ECCX,,,,,,,
1821,,ECCY,,,,,,,
1822,,ECF,,,,,,,
1823,,ECFpA,,,,,,,
1824,,ECHO,,,,,,,
1825,,ECL,,,,,,,
1826,,ECOL,,,,,,,
1827,,ECOM,,,,,,,
1828,,ECOR,,,,,,,
1829,,ECPG,,,,,,,
1830,,ECT,,,,,,,
1831,,ED,,,,,,,
1832,,EDAP,,,,,,,
1833,,EDD,,,,,,,
1834,,EDF,,,,,,,
1835,,EDI,,,,,,,
1836,,EDIT,,,,,,,
